subject	predicate	object	context
652d3e40-6ea7-453b-95c3-7019d109a6e9	v:type	wh:per	ab2cceae0304e03235992853f253800bf44b6098
652d3e40-6ea7-453b-95c3-7019d109a6e9	v:title	Marie Curie—7	ab2cceae0304e03235992853f253800bf44b6098
