subject	predicate	object	context
6b3f5069-6be0-466b-b977-daf1fe07c535	v:type	wh:per	5895eb3b498e92412400c115ba8534a749003715
6b3f5069-6be0-466b-b977-daf1fe07c535	v:title	Edouard Herzen—7	5895eb3b498e92412400c115ba8534a749003715
