subject	predicate	object	context
687da8ff-3380-4fb7-9a50-cf62a2935c64	v:type	wh:per	23d4322f7d02f7d882025a039d31351034d18dea
687da8ff-3380-4fb7-9a50-cf62a2935c64	v:title	Charles-Eugene Guye—7	23d4322f7d02f7d882025a039d31351034d18dea
