subject	predicate	object	context
718d1a40-93db-4a66-b560-181bfc915134	v:type	wh:holon	72dce8845b13911cd43063f9956f04d3f5ab9fcf
718d1a40-93db-4a66-b560-181bfc915134	v:title	Screed Post 1 — The Solvay Photo	72dce8845b13911cd43063f9956f04d3f5ab9fcf
